enrollment_id,username,course_id
130212,6D7XUo4YjwqqCj56lMThmQMQ0nRNFMqt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130213,weAVLSnmluZhiJbFO04mdyzTvemS8gaU,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130214,k2w7Fl2HRg9SZoDIHFnK8RXCKuBBE2y7,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130215,z9n4TGh9UXCrVLnylY34Ni1zPy7fphxP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130217,qppbwIX77a7g0SZNFPbNFRfXGteVBkut,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130218,qbHQ07wfIKGCYWDZaYSi7ipLJAp8r0x0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130219,qppbwIX77a7g0SZNFPbNFRfXGteVBkut,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130220,N8ZcintQW8vqcjgxBMpiGcbaQT1dlaXb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130221,3si5PmEBtajYCOAbHLdWakg1jjsAdINE,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130222,e5XHAAjK6MWSJcVKxxs409NgafdCMi87,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130224,oKzSRPDcAv1NTBt2I52pCOppaEZyvhje,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130227,o881jailfXRyrbDoI0e6HjzLmgtAVDtb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130228,itycNCCvd4Cws5pdd4hKIkDKI4KaE5Jt,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130229,DBThWhBHIMCmEZUCMDFVvg8kVSpcByM2,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130230,Y9jyV6iFxlKmT4veub9F2nIpsE9b99EN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130231,7745lSlIxrMhOEFLsnDR48diuxdPKjSB,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130233,5iaVnotpymFcumonl8g2gZO9P5jogtd2,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130234,npZiJYBXIvuULdTyVSfZOjhsnEdX6i82,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130236,P1bfM85NxrtE5GDV4Jjq3FQWhmzLv4fy,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130238,hRSRXTjK543ymgInsZhpZa7c4fwzggv5,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130239,ECkqmAuIkv3ncN9wNJby8oOn15qTd9kR,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130240,Zam8m971nnqnufY6B6yjQg8Ac9iYnqaH,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130241,hVeJpSGefpceLUR563Vu0t4MOXrhXN2W,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130243,2xn9jkC8wysx0PL8JCxHN7Ik7XRbnXlW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130244,cCkhQxQJCFmyXto7PyNjcuMkygNajIzM,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130245,cy1UxkAxcqJswFy9Syqm01bsE17PQcla,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130246,HRZFbeuV0MK6yMP5jL42uGb4j86AYzOO,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130248,gd8uKsFW8OGEENl5aQKttdpUfNOVjiyN,KHPw0gmg1Ad3V07TqRpyBzA8mRjj7mkt
130249,pTOxp4k85zQ6WOmz0PGPEt2ghORzNqEA,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130250,t3jKslIorPpUHrYHjTfGIzAtanLy5QxV,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130251,1K3w3VPRrspyVPbn1uEUZdW8htlMwmkk,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130252,qQva6iW8x8zRei3swvtJZM6WawbenNEN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130254,UrLqrMABJqRgotKEyj7FAYVS0ONNYptG,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130255,9mtt6Upesn1xSZLgGONn4HlFiJiMo8Mg,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130256,2BeCCwef8Hjq7CWRYBNBbZoQB3wX5InI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130260,OUbrW18OgibVb4I41eHFiFhkobpgjEP2,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130262,ECkqmAuIkv3ncN9wNJby8oOn15qTd9kR,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130266,EOIGMMJeAUZPIC7YzEKfQbiKiLdw8HdA,KHPw0gmg1Ad3V07TqRpyBzA8mRjj7mkt
130267,NusvqrxK3I8RpMznNHhVeRnE5QRLqy8q,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130268,tSZdibJBn9cGVglm9yqQL7J84EK68166,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130269,okyhSY9ZAXdMZ3Yf4khsl8UjVERMlWVV,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130270,BAuTCC6L0yB1cHKzvh6KjnUm3pDqQidW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130274,nJy7KRuxKyzDJkw03QMbPTNP7NU9Nnop,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130275,KM4IAzlkIFSn1kvWe4o3cYufAQe9qWzI,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130276,qH7hi7n4EvCOmABYMXMiDDk9MFU3Hx8v,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130279,e6ipEKdQAx6Qfv4FtfEu3UQRi8A7YZiR,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130280,CjWvxuRLJ6UsOHdQWMTD33xYs4XqERtp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130281,Xk0aXqHKuSgZhNiXq8RgJPrtVhmUprw8,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130282,E4wO4GdDXjSb0JDV1wXZJe1h8fOo0CFf,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130283,K2Gev6RW8VKqmC4C4H0XJFrGZeT1JyyW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130284,taZ41LoDZs35xv5sEHHdYtyB6t51Myvb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130285,i31dPI8ub85e2p750EuqmyfzsmdVU6ey,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130288,CQLRix2WJfoL32FU62sWgrbr1JFGdNwz,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130289,0YAYxT44n8DZCcQ4oDSrUZlgc1bigZZp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130290,Rv2v8kHr92ttDIYImv9NrJt91RUOVhJe,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130292,UODO9og945ZEkeS9Vc8UvGqYusYi4F3a,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130293,68g1GhRQxaN7ZQuBHdtsM3vcwqEiFCL9,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130294,LXb7JMOXN1ofXaAKjur9VNJzkhXbqCgp,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130295,rQoYjab9DZqYUXarxLo8owMGJhidXAX9,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130296,fNM6a78gna3DBlYrxiSuwL1HfiXFBx1X,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130298,gYQ53VXYNP0S4lwacQ9oHsKw38dOsaQn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130302,jGWjfQmpnKrCWFzIMxwjgnePo6w3vCLc,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130305,KGSdeHoDFc4fIAifjOIcPe9xYn2OnsjQ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130308,EzGPRLsUlIo5IP2I72eusCvmoWbZVrJa,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130310,2gtXIYdx6pWIX0ImatfkqJieAgWp8pCo,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130311,j709EXBEYcjY9BS2KmapULwnYWXbvOhN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130312,p4bGPX0iGz12ZxxYlsOIjappHLYmKQJV,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130314,2HllbOBswZcfya5rDzlXYMHVB93oWjxb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130317,e6p27sirX43tNn2gHf9gJnQNfQY9do5p,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130318,Mms6sMIkW4Omst3uLD38oJJ4C0ZCQcDW,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130321,gzS6aH9DKKq1TfiY1ctxHgUplSbkMYNf,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130322,PkSlmkE4P1kxcqVQarrQoAfcVa0zOC13,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130323,2rIYlOHMeePV1zavi7kyBF8la1eNHeEm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130325,LwwrlXaq8uFKfxvUFjm3tDWn4ua18J68,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130326,6jTP1Ij5zDXIuKb0u3iigkZ9rc5jU7pi,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130327,nXyIhR3oGPpxM5XEEvXOhV6cuAe3ndDj,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130328,CCNmJQBvEYkB6hbRIctP8vxNZNFAfW5u,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130329,lcq8rKaAKyasaLAhf4XgwtdTDaLQpKXs,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130330,aPap2HCP0mnrbNOn8wSudCgLRd6aShqn,KHPw0gmg1Ad3V07TqRpyBzA8mRjj7mkt
130331,QGdRvLt9jKCP7QXnDNwpd0ldn3cC9pY5,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130332,aaDLPr4k2HYkOd7bBx225gayl4YetaPr,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130333,4FrPUZ3E1GCIKlQimI00Tng8aiTgjDrN,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130335,i0RJYHq8iP1GKl07jKc3jWpdFTs3ASXK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130336,ndV5o56op6IJ6IoQodx5DUYVzICbiXrJ,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130339,DVw53aGXr6RNbmxO9MXenJng2IlhE8wu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130340,k2w7Fl2HRg9SZoDIHFnK8RXCKuBBE2y7,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130341,i1Rml99fO1RQop8ZntMFZi5XFFn9IBOS,KHPw0gmg1Ad3V07TqRpyBzA8mRjj7mkt
130342,qEiOLEK8f21Ip6o9oiOwZvrmsHGZA13J,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130344,SgAQznFMH2vEpxp7awjlaNSuRoraIyRm,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130345,v7pdrt6SOAQ5FMXohVYmR0yZQdsegJw7,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130346,BF3DyxlwsWR5ctiasX8bW97w8qYUfIe0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130348,h8262y45GMlrlEGoX2Bcw9zocXUp1IGD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130355,E5qsrz3brbwyjVB7S5rwJ2ZUVJgSlEJY,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130357,WqQ2kJb7IYpazdDBFpuHOw5PW20NTNbR,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130358,H61sKxRX5ySrRBN2oN6niJqhtb7xFLwF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130359,llQn5QujRFIIxhW8vth5yLarPWaU0vDF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130362,1DdwtqAyV1q5hUDRiyz1wkLtbFjI4mbZ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130365,eVgT2CbOLxsuiNPb72WZgTO5ceO1TpuV,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130366,vLemTwwt8xP5QLIcPBq52mNmGrvOEG3u,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130368,U04y5vFf0AfyJVGIOJHlryTyRQEOm5pT,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130369,kiF4asDTvuVfCgE0DeUQ8sZB6nDPOrej,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130370,73SEQtSQU9b9pRYEJN9wRMKxC8K0HAZH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130371,6PFf1LDYHPkd5d6bveTy8wxniG2VOoXE,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130374,Z5sEt151hX78nE6qWmPF09aVI6QGewvL,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130375,iIurIcYBHHLskdQxyeTpyuatbH4juHqd,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130376,jR1unUZZsTSIED8RqrTaUkxZkQeJJOtl,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130378,o3Y8Kmj5hF16CwhZ07PCIPgUQDErDqyM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130380,6YiRUK7GTmmYg38edmBU3I2zGY5J1nt6,7GRhBDsirIGkRZBtSMEzNTyDr2JQm4xx
130381,W66wiTMSzDbyEc27XzeGqXCQSYUn2l7D,KHPw0gmg1Ad3V07TqRpyBzA8mRjj7mkt
130382,nXyIhR3oGPpxM5XEEvXOhV6cuAe3ndDj,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130383,WieFM9Wzak9WsTtSRlJq61lD6faDgSUK,9zpXzW9zCfU8KGBWkhlsGH8B8czISH4J
130385,XKoNiJ401FIsCtk8GxteCgbD7VUgcGp9,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130387,XjguL8wtrYhrxaSEln76lqoNgy3jfjig,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
130388,JrpoWOb3GYgff5yAWjgE4KP4B8u09Asm,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
130393,30Y5aon3k3xFLs1LY72T1t0O6QMIUOfZ,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130395,jTHsduF8LgX3LdRMKkbTJ0XspXdH24wv,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc
130396,gF0bl4YdEQMP7oGXdEwrAvQTXyqBCXG8,Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK
130397,RVdLbXiJx2sQYcOqHKEUIFqhyEAGJO4Q,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130398,R12mWmSR3sR0ELiKWwPkPRcH5bpLLqG8,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130404,GjS3VECQ1zvcjUAG5ZT2hUibHi9IEL4W,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
130406,VVltscgfR96aweHb5nQdD1Q7dsOwuOJz,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130409,p2WxyRGvLvUMOSoEWtLVx9Ca2AiCwjk0,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130412,ohzvFYRprhLj1omjw850elfTkj3fgKB0,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc
130413,q4BYE7CtrFOXwCG7czlUJEzxdEZiqrB4,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130415,rqKdaTjpctohc5gwPjWECV6GvWXDmXYw,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130416,yludeZUmzrRNJZYtFwBd8psnVccvU4gf,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
130418,Y87QUb8x7gljtiMKDpyJti2TTlPCFRA0,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130419,svsZPmFkBacfEE4AN9aqGtOyTrVT24nR,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130421,26YNIsheihtrXNINCKJ5F1soxMc7Ao8a,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130422,Z3QojFRadJW6xQiT8DlawAwgT4mYJcaA,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130423,QCvPKDeDt9eCLHbUQZNahndD1UqpWAk9,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130425,0TVIMteBCisXYqQmhAVCzijts3EjTj9F,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc
130426,jTHsduF8LgX3LdRMKkbTJ0XspXdH24wv,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130430,bilSeR9mObpPcP1PUZ8Is5qUZjsLPMqS,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130431,jImHfNEIObE674KdIbKVj7cCJ4ufqzHJ,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130433,lMy0A59BRo4770ALzvOjsBS5HJkCRV78,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc
130434,UaekVFmEGHzvMIONbPofBFzNGdf6LbZ3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130436,5vzlMWsVLq2pZwqDbtGnkkxr9DeHQOzL,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130437,siCuxYi2MS1NTOoP9rFsTvLpaDrVNVWH,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
130438,m3T1hUISINGlAKUGxWLh1SWeWS2g3vwW,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130439,8TeTxToGrIYpe2bGJngRWJBLZ32E4N9Q,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130441,qh5xQBomIYjqnPaRUKLizHDQJgYWNCYf,Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK
130442,Utwoo5VVUTIbQognTylRHlMnY1qx5YO0,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
130444,EAXJ0h4tv9hfb2jbFYkEtpBTeUsJqniH,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130446,lX3strYCmPrRNpxmSSbLIPCjoKWguMW9,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130452,cuHg6l0qoa2nU2tF45Ncfm6wYyCHAmLA,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130453,7ZQaIDzSJzw00mkFN7jwyjy0u4cN8LCV,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130454,H8rV7qUfDOOWumiPauOtbaVGMBdJTByJ,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130455,zQJ7Jmla7a5f7TfNpZoppmwUXXwshx2z,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130456,2R20TuY3svNSCYgKGd7oqxcBUGmeb3Mc,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
130458,2cjxqOltfpUcu5j8oxpa5OHR0F4nvMxp,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130460,bgBEVIT7lED5jwl9T1xbuywAm7JQXaqp,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
130462,eBn2cY3kKiM1Fa9y8HMspRpKbQmK4dNS,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130463,sGNY4GN6McUx5JjDBoyu5u2smW7InUzD,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130464,P7cWTzqHbKs2w7IhW7Eb0IWuvmS7VHHm,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc
130466,9rPUIvFZOiV4YOIAMXPeOQPSHo4aMPyG,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
130468,0qLUwZRxn7nMCo18SsNIbv7yRDZfdJGB,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
130469,Oqfkhjg6t51PZcyyCwvjWtQ6bDHYceB1,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130470,GSB0EWv7FMXRgg8fUNIQCJ36j91yg7BA,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
130472,X7TFPF8qTgIwJ7lWp65vGzPkODzqBFhT,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
130474,Quq7NFU0HglVQrOsCqQo9QFbCmgr9pb2,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130476,adOXFzJwlrqjsty4QA4iy7YV1h7cCwID,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl
130477,gb1OCmb1VpJiRgt1VbTmzFoN1SLtL9F9,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130478,IfBQ0PcM9H0RPad81QmiFr52finbHDY3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130479,ITLPVht53nCJHrbHsS1siQc5kDXfbeQt,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130481,z5rMlNd1woSStootPqy2Qp5Ts5VQeUHq,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130483,kUukQG6sc0LP7c9ckPmRNxl4YRYm5lyx,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl
130485,soEpUwFYrZLaDJsNffjAQEFuEE0lBIa5,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130486,dkpKFQj6bPQsJdwmQPQguGET8rUSqCWP,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130489,UDqgSY29EjuYSp2kt9G8eSMNKbmuCovA,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130490,kMAOJzCNXdlJhsuMcIBGlBO8JULKbUln,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130491,ZMTgNYkbfDsBe4X8ZM8wJYJMTUYSz0bl,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130492,p3z4RBDOqfOwR8QMP5rXek3pwugg9Nsf,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130493,up6Dm3KbNQ1ouTMs5v0fwblubVxwKJMi,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130497,0CSUGuJXm53wz281T7wy30wWcjmP6Jhd,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc
130499,lMdKDwxu8fm7lLM119qe35Co6rlGWf6u,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130500,dPOsLc0yWRn8ArYuMVygeGvDH0HTQ0hl,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130504,aOByBvWQgPUaap02TDccvfJrN5i4qUDA,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
130506,eR5PV0dYbD8ueDcYifFqdqN2AUdg11VW,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130507,gKmS1Yilnli29z1wd4ESg1Xs2bdLwsqU,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130508,gXSu3IsX5lLjXeORoAljAUsgtTw2KeRZ,Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK
130509,frKeUuwARUyvMz8S597LQJwYmVKBozSX,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130512,hOR2bCCLFk6wxhHuPZBSgvjYinCMMey8,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130514,PNRdUcDxoO1rIEctHL2itytt2rhsWqGy,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130516,otTBbbmZ276RCJ6JuAFNVOVeu2OF3AmG,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130519,KwFYFGTL2g7WzRCBdFz2W3Cx04NzPIsp,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130520,ZUhNsoIBYGYt30FgPGkAXEfRntMvGcIA,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130521,oszx4PhdP8dDZ7c7ZdhpGbAvrogo2Y4S,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130522,KM8w78j0IE1Jz5ZuU2svQP9NI5X3PUV4,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130523,gY1UlKDXHWW8PB8f7ULPjdnXw5ybFhzS,Wm3dddHSynJ76EJV6hyLYKGGRL0JF3YK
130524,h3uJUtBmEvmKgQr2Q8BC6FJ5GRugm894,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130526,Suggrw2StE8NfT1WRBBpWgNmz3VVcKon,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130531,otTBbbmZ276RCJ6JuAFNVOVeu2OF3AmG,mTmmr5zd8l4wXhwiULwjSmSbi9ktcFmV
130534,ioeZ3FpGHDBkiJ8sgQ9iiXwrJNwKeSTr,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
130537,fj2hlv5wFzNTVAdoDyBicK5kAw02lmIt,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130539,opuXP5Hd84k7GVrSUFyL1kDwdphtJQXz,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130541,Y5pDRd8RfLOgDPCUvZ9GiQ34gA9Sjphg,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130542,h8eBexpHr95TQpIPdJzX4ggtrj3rthKs,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130543,KcGt0wBl59xiBi1gnl6DvagUz8s3RSRp,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130545,8TeTxToGrIYpe2bGJngRWJBLZ32E4N9Q,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130546,b4t8ppwxUXSRkgPHZEgwqq5GK9LBIHSv,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130547,xmpN9Euegq5vllvErnvo6uHoYL8blCEw,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130548,PBTy6RxC6Pw8pHpovEnkxOqHJevAsIse,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130549,xmpN9Euegq5vllvErnvo6uHoYL8blCEw,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl
130554,3aTxjx55tL7z4Z7KpDljNv3agzwSOA1b,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130555,YVn9jdODWjYH4ISnssulh0fF4C7UEmSV,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130557,YVn9jdODWjYH4ISnssulh0fF4C7UEmSV,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
130558,RvZmOtBckYUbNFw0JFN74gHOWwPqdke6,tXbz2ZYaRyb2ZsWUBPoYzAmisOhHQrYl
130559,55vRPErEbFm0Dg2FQ70u81cTVB5LQvAd,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130561,tAHPeDB9TRYCd4D7kTZ1mLfZjHkqVFOf,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130562,ErZPgTM0c9SSLaVPW1hbGBXT3XiUB57V,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130563,lsjlftaeaND2F2HpNe1UnANK8DO6ycSY,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
130566,NE5mu8jrOK6RTrS8hYw67NJbGQeWf1Fy,nSfGxfEtzw5G72fVbfaowxsV46Pg1xIc
